form_id,move_id,version_group_id,learn_method_id,level_learned_at,move_order
175,lucky-chant,17,2,0,83
175,lucky-chant,18,2,0,83
175,last-resort,8,1,51,84
175,last-resort,9,1,51,84
175,last-resort,9,3,0,84
175,last-resort,10,1,51,84
175,last-resort,10,3,0,84
175,last-resort,11,1,49,84
175,last-resort,14,1,49,84
175,last-resort,14,3,0,84
175,last-resort,15,1,49,84
175,last-resort,16,1,49,84
175,last-resort,16,3,0,84
175,last-resort,17,1,49,84
175,last-resort,18,1,49,84
175,last-resort,18,3,0,84
175,last-resort,20,1,48,84
175,last-resort,23,1,48,84
175,nasty-plot,8,2,0,85
175,nasty-plot,9,2,0,85
175,nasty-plot,10,2,0,85
175,nasty-plot,11,2,0,85
175,nasty-plot,14,2,0,85
175,nasty-plot,15,2,0,85
175,nasty-plot,16,2,0,85
175,nasty-plot,17,2,0,85
175,nasty-plot,18,2,0,85
175,nasty-plot,20,4,0,85
175,nasty-plot,23,4,0,85
175,zen-headbutt,9,3,0,86
175,zen-headbutt,10,3,0,86
175,zen-headbutt,14,3,0,86
175,zen-headbutt,16,3,0,86
175,zen-headbutt,18,3,0,86
175,zen-headbutt,20,4,0,86
175,captivate,8,4,0,87
175,captivate,9,4,0,87
175,captivate,10,4,0,87
175,grass-knot,8,4,0,88
175,grass-knot,9,4,0,88
175,grass-knot,10,4,0,88
175,grass-knot,11,4,0,88
175,grass-knot,14,4,0,88
175,grass-knot,15,4,0,88
175,grass-knot,16,4,0,88
175,grass-knot,17,4,0,88
175,grass-knot,18,4,0,88
175,grass-knot,20,4,0,88
175,grass-knot,23,4,0,88
175,psyshock,11,4,0,89
175,psyshock,14,4,0,89
175,psyshock,15,4,0,89
175,psyshock,16,4,0,89
175,psyshock,17,4,0,89
175,psyshock,18,4,0,89
175,psyshock,20,4,0,89
175,telekinesis,11,4,0,90
175,telekinesis,14,4,0,90
175,telekinesis,18,3,0,90
175,after-you,11,1,53,91
175,after-you,14,1,53,91
175,after-you,14,3,0,91
175,after-you,15,1,53,91
175,after-you,16,1,53,91
175,after-you,16,3,0,91
175,after-you,17,1,53,91
175,after-you,18,1,53,91
175,after-you,18,3,0,91
175,after-you,20,1,28,91
175,after-you,23,1,28,91
175,round,11,4,0,92
175,round,14,4,0,92
175,round,15,4,0,92
175,round,16,4,0,92
175,round,17,4,0,92
175,round,18,4,0,92
175,round,20,4,0,92
175,echoed-voice,11,4,0,93
175,echoed-voice,14,4,0,93
175,echoed-voice,15,4,0,93
175,echoed-voice,16,4,0,93
175,echoed-voice,17,4,0,93
175,echoed-voice,18,4,0,93
175,stored-power,11,2,0,94
175,stored-power,14,2,0,94
175,stored-power,15,2,0,94
175,stored-power,16,2,0,94
175,stored-power,17,2,0,94
175,stored-power,18,2,0,94
175,stored-power,20,4,0,94
175,stored-power,23,2,0,94
175,incinerate,11,4,0,95
175,incinerate,14,4,0,95
175,incinerate,15,4,0,95
175,incinerate,16,4,0,95
175,bestow,11,1,25,96
175,bestow,14,1,25,96
175,bestow,15,1,25,96
175,bestow,16,1,25,96
175,bestow,17,1,25,96
175,bestow,18,1,25,96
175,work-up,11,4,0,97
175,work-up,14,4,0,97
175,work-up,17,4,0,97
175,work-up,18,4,0,97
175,work-up,20,4,0,97
175,work-up,23,4,0,97
175,draining-kiss,20,4,0,98
175,draining-kiss,24,1,11,98
175,play-rough,20,4,0,99
175,fairy-wind,24,1,6,100
175,moonblast,24,1,43,101
175,confide,15,4,0,102
175,confide,16,4,0,102
175,confide,17,4,0,102
175,confide,18,4,0,102
175,mystical-fire,20,4,0,103
175,dazzling-gleam,15,4,0,104
175,dazzling-gleam,16,4,0,104
175,dazzling-gleam,17,4,0,104
175,dazzling-gleam,18,4,0,104
175,dazzling-gleam,20,4,0,104
175,dazzling-gleam,23,4,0,104
175,baby-doll-eyes,24,1,25,105
175,life-dew,20,1,8,106
175,life-dew,23,1,8,106
176,pound,20,1,1,1
176,pound,23,1,1,1
176,mega-punch,6,3,0,2
176,mega-punch,7,3,0,2
176,mega-punch,20,4,0,2
176,fly,3,4,0,3
176,fly,4,4,0,3
176,fly,5,4,0,3
176,fly,6,4,0,3
176,fly,7,4,0,3
176,fly,8,4,0,3
176,fly,9,4,0,3
176,fly,10,4,0,3
176,fly,11,4,0,3
176,fly,12,4,0,3
176,fly,13,4,0,3
176,fly,14,4,0,3
176,fly,15,4,0,3
176,fly,16,4,0,3
176,fly,17,4,0,3
176,fly,18,4,0,3
176,fly,20,4,0,3
176,fly,23,4,0,3
176,mega-kick,6,3,0,4
176,mega-kick,7,3,0,4
176,mega-kick,20,4,0,4
176,headbutt,3,4,0,5
176,headbutt,4,4,0,5
176,headbutt,10,3,0,5
176,tackle,24,1,1,6
176,body-slam,6,3,0,7
176,body-slam,7,3,0,7
176,body-slam,13,3,0,7
176,body-slam,20,4,0,7
176,double-edge,3,1,38,8
176,double-edge,4,1,38,8
176,double-edge,5,1,41,8
176,double-edge,6,1,41,8
176,double-edge,6,3,0,8
176,double-edge,7,1,37,8
176,double-edge,7,3,0,8
176,double-edge,8,1,46,8
176,double-edge,9,1,46,8
176,double-edge,10,1,46,8
176,double-edge,11,1,45,8
176,double-edge,12,1,41,8
176,double-edge,13,1,41,8
176,double-edge,13,3,0,8
176,double-edge,14,1,45,8
176,double-edge,15,1,45,8
176,double-edge,16,1,45,8
176,double-edge,17,1,45,8
176,double-edge,18,1,45,8
176,double-edge,20,1,32,8
176,double-edge,23,1,32,8
176,growl,3,1,1,9
176,growl,4,1,1,9
176,growl,5,1,1,9
176,growl,6,1,1,9
176,growl,7,1,1,9
176,growl,8,1,1,9
176,growl,9,1,1,9
176,growl,10,1,1,9
176,growl,11,1,1,9
176,growl,12,1,1,9
176,growl,13,1,1,9
176,growl,14,1,1,9
176,growl,15,1,1,9
176,growl,16,1,1,9
176,growl,17,1,1,9
176,growl,18,1,1,9
176,growl,20,1,1,9
176,growl,23,1,1,9
176,flamethrower,4,3,0,10
176,flamethrower,5,4,0,10
176,flamethrower,6,4,0,10
176,flamethrower,7,4,0,10
176,flamethrower,8,4,0,10
176,flamethrower,9,4,0,10
176,flamethrower,10,4,0,10
176,flamethrower,11,4,0,10
176,flamethrower,12,4,0,10
176,flamethrower,13,4,0,10
176,flamethrower,14,4,0,10
176,flamethrower,15,4,0,10
176,flamethrower,16,4,0,10
176,flamethrower,17,4,0,10
176,flamethrower,18,4,0,10
176,flamethrower,20,4,0,10
176,flamethrower,23,4,0,10
176,hyper-beam,3,4,0,11
176,hyper-beam,4,4,0,11
176,hyper-beam,5,4,0,11
176,hyper-beam,6,4,0,11
176,hyper-beam,7,4,0,11
176,hyper-beam,8,4,0,11
176,hyper-beam,9,4,0,11
176,hyper-beam,10,4,0,11
176,hyper-beam,11,4,0,11
176,hyper-beam,12,4,0,11
176,hyper-beam,13,4,0,11
176,hyper-beam,14,4,0,11
176,hyper-beam,15,4,0,11
176,hyper-beam,16,4,0,11
176,hyper-beam,17,4,0,11
176,hyper-beam,18,4,0,11
176,hyper-beam,20,4,0,11
176,hyper-beam,23,4,0,11
176,counter,6,3,0,12
176,counter,7,3,0,12
176,seismic-toss,6,3,0,13
176,seismic-toss,7,3,0,13
176,seismic-toss,13,3,0,13
176,solar-beam,3,4,0,14
176,solar-beam,4,4,0,14
176,solar-beam,5,4,0,14
176,solar-beam,6,4,0,14
176,solar-beam,7,4,0,14
176,solar-beam,8,4,0,14
176,solar-beam,9,4,0,14
176,solar-beam,10,4,0,14
176,solar-beam,11,4,0,14
176,solar-beam,12,4,0,14
176,solar-beam,13,4,0,14
176,solar-beam,14,4,0,14
176,solar-beam,15,4,0,14
176,solar-beam,16,4,0,14
176,solar-beam,17,4,0,14
176,solar-beam,18,4,0,14
176,solar-beam,20,4,0,14
176,solar-beam,23,4,0,14
176,thunder-wave,6,3,0,15
176,thunder-wave,7,3,0,15
176,thunder-wave,8,4,0,15
176,thunder-wave,9,4,0,15
176,thunder-wave,10,4,0,15
176,thunder-wave,11,4,0,15
176,thunder-wave,13,3,0,15
176,thunder-wave,14,4,0,15
176,thunder-wave,15,4,0,15
176,thunder-wave,16,4,0,15
176,thunder-wave,17,4,0,15
176,thunder-wave,18,4,0,15
176,thunder-wave,20,4,0,15
176,thunder-wave,23,4,0,15
176,toxic,3,4,0,16
176,toxic,4,4,0,16
176,toxic,5,4,0,16
176,toxic,6,4,0,16
176,toxic,7,4,0,16
176,toxic,8,4,0,16
176,toxic,9,4,0,16
176,toxic,10,4,0,16
176,toxic,11,4,0,16
176,toxic,12,4,0,16
176,toxic,13,4,0,16
176,toxic,14,4,0,16
176,toxic,15,4,0,16
176,toxic,16,4,0,16
176,toxic,17,4,0,16
176,toxic,18,4,0,16
176,psychic,3,4,0,17
176,psychic,4,4,0,17
176,psychic,5,4,0,17
176,psychic,6,4,0,17
176,psychic,7,4,0,17
176,psychic,8,4,0,17
176,psychic,9,4,0,17
176,psychic,10,4,0,17
176,psychic,11,4,0,17
176,psychic,12,4,0,17
176,psychic,13,4,0,17
176,psychic,14,4,0,17
176,psychic,15,4,0,17
176,psychic,16,4,0,17
176,psychic,17,4,0,17
176,psychic,18,4,0,17
176,psychic,20,4,0,17
176,psychic,23,4,0,17
176,mimic,6,3,0,18
176,mimic,7,3,0,18
176,mimic,13,3,0,18
176,double-team,3,4,0,19
176,double-team,4,4,0,19
176,double-team,5,4,0,19
176,double-team,6,4,0,19
176,double-team,7,4,0,19
176,double-team,8,4,0,19
176,double-team,9,4,0,19
176,double-team,10,4,0,19
176,double-team,11,4,0,19
176,double-team,12,4,0,19
176,double-team,13,4,0,19
176,double-team,14,4,0,19
176,double-team,15,4,0,19
176,double-team,16,4,0,19
176,double-team,17,4,0,19
176,double-team,18,4,0,19
176,double-team,23,4,0,19
176,defense-curl,3,4,0,20
176,defense-curl,4,4,0,20
176,defense-curl,6,3,0,20
176,light-screen,5,4,0,21
176,light-screen,6,4,0,21
176,light-screen,7,4,0,21
176,light-screen,8,4,0,21
176,light-screen,9,4,0,21
176,light-screen,10,4,0,21
176,light-screen,11,4,0,21
176,light-screen,12,4,0,21
176,light-screen,13,4,0,21
176,light-screen,14,4,0,21
176,light-screen,15,4,0,21
176,light-screen,16,4,0,21
176,light-screen,17,4,0,21
176,light-screen,18,4,0,21
176,light-screen,20,4,0,21
176,light-screen,23,4,0,21
176,reflect,5,4,0,22
176,reflect,6,4,0,22
176,reflect,7,4,0,22
176,reflect,8,4,0,22
176,reflect,9,4,0,22
176,reflect,10,4,0,22
176,reflect,11,4,0,22
176,reflect,12,4,0,22
176,reflect,13,4,0,22
176,reflect,14,4,0,22
176,reflect,15,4,0,22
176,reflect,16,4,0,22
176,reflect,17,4,0,22
176,reflect,18,4,0,22
176,reflect,20,4,0,22
176,reflect,23,4,0,22
176,metronome,3,1,7,23
176,metronome,4,1,7,23
176,metronome,5,1,6,23
176,metronome,6,1,6,23
176,metronome,6,3,0,23
176,metronome,7,1,1,23
176,metronome,7,1,4,23
176,metronome,7,3,0,23
176,metronome,8,1,1,23
176,metronome,8,1,6,23
176,metronome,9,1,1,23
176,metronome,9,1,6,23
176,metronome,10,1,1,23
176,metronome,10,1,6,23
176,metronome,11,1,1,23
176,metronome,11,1,5,23
176,metronome,12,1,6,23
176,metronome,13,1,6,23
176,metronome,14,1,1,23
176,metronome,14,1,5,23
176,metronome,15,1,1,23
176,metronome,15,1,5,23
176,metronome,16,1,1,23
176,metronome,16,1,5,23
176,metronome,17,1,1,23
176,metronome,17,1,5,23
176,metronome,18,1,1,23
176,metronome,18,1,5,23
176,metronome,20,1,24,23
176,metronome,20,4,0,23
176,metronome,23,1,24,23
176,fire-blast,3,4,0,24
176,fire-blast,4,4,0,24
176,fire-blast,5,4,0,24
176,fire-blast,6,4,0,24
176,fire-blast,7,4,0,24
176,fire-blast,8,4,0,24
176,fire-blast,9,4,0,24
176,fire-blast,10,4,0,24
176,fire-blast,11,4,0,24
176,fire-blast,12,4,0,24
176,fire-blast,13,4,0,24
176,fire-blast,14,4,0,24
176,fire-blast,15,4,0,24
176,fire-blast,16,4,0,24
176,fire-blast,17,4,0,24
176,fire-blast,18,4,0,24
176,fire-blast,20,4,0,24
176,fire-blast,23,4,0,24
176,swift,3,4,0,25
176,swift,4,4,0,25
176,swift,6,3,0,25
176,swift,9,3,0,25
176,swift,10,3,0,25
176,swift,20,4,0,25
176,soft-boiled,6,3,0,26
176,soft-boiled,7,3,0,26
176,dream-eater,3,4,0,27
176,dream-eater,4,4,0,27
176,dream-eater,6,3,0,27
176,dream-eater,7,3,0,27
176,dream-eater,8,4,0,27
176,dream-eater,9,4,0,27
176,dream-eater,10,4,0,27
176,dream-eater,11,4,0,27
176,dream-eater,13,3,0,27
176,dream-eater,14,4,0,27
176,dream-eater,15,4,0,27
176,dream-eater,16,4,0,27
176,dream-eater,17,4,0,27
176,dream-eater,18,4,0,27
176,dream-eater,23,4,0,27
176,sky-attack,13,3,0,28
176,flash,3,4,0,29
176,flash,4,4,0,29
176,flash,5,4,0,29
176,flash,6,4,0,29
176,flash,7,4,0,29
176,flash,8,4,0,29
176,flash,9,4,0,29
176,flash,10,4,0,29
176,flash,11,4,0,29
176,flash,12,4,0,29
176,flash,13,4,0,29
176,flash,14,4,0,29
176,flash,15,4,0,29
176,flash,16,4,0,29
176,flash,23,4,0,29
176,rest,3,4,0,30
176,rest,4,4,0,30
176,rest,5,4,0,30
176,rest,6,4,0,30
176,rest,7,4,0,30
176,rest,8,4,0,30
176,rest,9,4,0,30
176,rest,10,4,0,30
176,rest,11,4,0,30
176,rest,12,4,0,30
176,rest,13,4,0,30
176,rest,14,4,0,30
176,rest,15,4,0,30
176,rest,16,4,0,30
176,rest,17,4,0,30
176,rest,18,4,0,30
176,rest,20,4,0,30
176,rest,23,4,0,30
176,tri-attack,20,4,0,31
176,substitute,6,3,0,32
176,substitute,7,3,0,32
176,substitute,8,4,0,32
176,substitute,9,4,0,32
176,substitute,10,4,0,32
176,substitute,11,4,0,32
176,substitute,13,3,0,32
176,substitute,14,4,0,32
176,substitute,15,4,0,32
176,substitute,16,4,0,32
176,substitute,17,4,0,32
176,substitute,18,4,0,32
176,substitute,20,4,0,32
176,substitute,23,4,0,32
176,snore,3,4,0,33
176,snore,4,4,0,33
176,snore,6,3,0,33
176,snore,9,3,0,33
176,snore,10,3,0,33
176,snore,14,3,0,33
176,snore,16,3,0,33
176,snore,18,3,0,33
176,snore,20,4,0,33
176,curse,3,4,0,34
176,curse,4,4,0,34
176,protect,3,4,0,35
176,protect,4,4,0,35
176,protect,5,4,0,35
176,protect,6,4,0,35
176,protect,7,4,0,35
176,protect,8,4,0,35
176,protect,9,4,0,35
176,protect,10,4,0,35
176,protect,11,4,0,35
176,protect,12,4,0,35
176,protect,13,4,0,35
176,protect,14,4,0,35
176,protect,15,4,0,35
176,protect,16,4,0,35
176,protect,17,4,0,35
176,protect,18,4,0,35
176,protect,20,4,0,35
176,protect,23,4,0,35
176,sweet-kiss,3,1,18,36
176,sweet-kiss,4,1,18,36
176,sweet-kiss,5,1,11,36
176,sweet-kiss,6,1,11,36
176,sweet-kiss,7,1,1,36
176,sweet-kiss,7,1,9,36
176,sweet-kiss,8,1,1,36
176,sweet-kiss,8,1,10,36
176,sweet-kiss,9,1,1,36
176,sweet-kiss,9,1,10,36
176,sweet-kiss,10,1,1,36
176,sweet-kiss,10,1,10,36
176,sweet-kiss,11,1,1,36
176,sweet-kiss,11,1,9,36
176,sweet-kiss,12,1,11,36
176,sweet-kiss,13,1,11,36
176,sweet-kiss,14,1,1,36
176,sweet-kiss,14,1,9,36
176,sweet-kiss,15,1,1,36
176,sweet-kiss,15,1,9,36
176,sweet-kiss,16,1,1,36
176,sweet-kiss,16,1,9,36
176,sweet-kiss,17,1,1,36
176,sweet-kiss,17,1,9,36
176,sweet-kiss,18,1,1,36
176,sweet-kiss,18,1,9,36
176,sweet-kiss,20,1,1,36
176,sweet-kiss,23,1,1,36
176,mud-slap,3,4,0,37
176,mud-slap,4,4,0,37
176,mud-slap,6,3,0,37
176,mud-slap,9,3,0,37
176,mud-slap,10,3,0,37
176,zap-cannon,3,4,0,38
176,zap-cannon,4,4,0,38
176,detect,3,4,0,39
176,detect,4,4,0,39
176,endure,3,4,0,40
176,endure,4,4,0,40
176,endure,6,3,0,40
176,endure,8,4,0,40
176,endure,9,4,0,40
176,endure,10,4,0,40
176,endure,20,4,0,40
176,endure,23,4,0,40
176,charm,3,1,1,41
176,charm,4,1,1,41
176,charm,5,1,1,41
176,charm,6,1,1,41
176,charm,7,1,1,41
176,charm,8,1,1,41
176,charm,9,1,1,41
176,charm,10,1,1,41
176,charm,11,1,1,41
176,charm,12,1,1,41
176,charm,13,1,1,41
176,charm,14,1,1,41
176,charm,15,1,1,41
176,charm,16,1,1,41
176,charm,17,1,1,41
176,charm,18,1,1,41
176,charm,20,1,12,41
176,charm,20,4,0,41
176,charm,23,1,12,41
176,rollout,3,4,0,42
176,rollout,4,4,0,42
176,rollout,6,3,0,42
176,rollout,9,3,0,42
176,rollout,10,3,0,42
176,swagger,3,4,0,43
176,swagger,4,4,0,43
176,swagger,6,3,0,43
176,swagger,8,4,0,43
176,swagger,9,4,0,43
176,swagger,10,4,0,43
176,swagger,11,4,0,43
176,swagger,13,3,0,43
176,swagger,14,4,0,43
176,swagger,15,4,0,43
176,swagger,16,4,0,43
176,swagger,17,4,0,43
176,swagger,18,4,0,43
176,swagger,23,4,0,43
176,steel-wing,3,4,0,44
176,steel-wing,4,4,0,44
176,steel-wing,5,4,0,44
176,steel-wing,6,4,0,44
176,steel-wing,7,4,0,44
176,steel-wing,8,4,0,44
176,steel-wing,9,4,0,44
176,steel-wing,10,4,0,44
176,steel-wing,12,4,0,44
176,steel-wing,13,4,0,44
176,steel-wing,15,4,0,44
176,steel-wing,16,4,0,44
176,steel-wing,17,4,0,44
176,steel-wing,18,4,0,44
176,steel-wing,20,4,0,44
176,steel-wing,23,4,0,44
176,attract,3,4,0,45
176,attract,4,4,0,45
176,attract,5,4,0,45
176,attract,6,4,0,45
176,attract,7,4,0,45
176,attract,8,4,0,45
176,attract,9,4,0,45
176,attract,10,4,0,45
176,attract,11,4,0,45
176,attract,12,4,0,45
176,attract,13,4,0,45
176,attract,14,4,0,45
176,attract,15,4,0,45
176,attract,16,4,0,45
176,attract,17,4,0,45
176,attract,18,4,0,45
176,attract,20,4,0,45
176,attract,23,4,0,45
176,sleep-talk,3,4,0,46
176,sleep-talk,4,4,0,46
176,sleep-talk,6,3,0,46
176,sleep-talk,8,4,0,46
176,sleep-talk,9,4,0,46
176,sleep-talk,10,4,0,46
176,sleep-talk,14,3,0,46
176,sleep-talk,15,4,0,46
176,sleep-talk,16,4,0,46
176,sleep-talk,17,4,0,46
176,sleep-talk,18,4,0,46
176,sleep-talk,20,4,0,46
176,sleep-talk,23,4,0,46
176,heal-bell,10,3,0,47
176,heal-bell,14,3,0,47
176,heal-bell,16,3,0,47
176,heal-bell,18,3,0,47
176,return,3,4,0,48
176,return,4,4,0,48
176,return,5,4,0,48
176,return,6,4,0,48
176,return,7,4,0,48
176,return,8,4,0,48
176,return,9,4,0,48
176,return,10,4,0,48
176,return,11,4,0,48
176,return,12,4,0,48
176,return,13,4,0,48
176,return,14,4,0,48
176,return,15,4,0,48
176,return,16,4,0,48
176,return,17,4,0,48
176,return,18,4,0,48
176,frustration,3,4,0,49
176,frustration,4,4,0,49
176,frustration,5,4,0,49
176,frustration,6,4,0,49
176,frustration,7,4,0,49
176,frustration,8,4,0,49
176,frustration,9,4,0,49
176,frustration,10,4,0,49
176,frustration,11,4,0,49
176,frustration,12,4,0,49
176,frustration,13,4,0,49
176,frustration,14,4,0,49
176,frustration,15,4,0,49
176,frustration,16,4,0,49
176,frustration,17,4,0,49
176,frustration,18,4,0,49
176,safeguard,3,1,31,50
176,safeguard,4,1,31,50
176,safeguard,5,1,36,50
176,safeguard,5,4,0,50
176,safeguard,6,1,36,50
176,safeguard,6,4,0,50
176,safeguard,7,1,33,50
176,safeguard,7,4,0,50
176,safeguard,8,1,37,50
176,safeguard,8,4,0,50
176,safeguard,9,1,37,50
176,safeguard,9,4,0,50
176,safeguard,10,1,37,50
176,safeguard,10,4,0,50
176,safeguard,11,1,37,50
176,safeguard,11,4,0,50
176,safeguard,12,1,36,50
176,safeguard,12,4,0,50
176,safeguard,13,1,36,50
176,safeguard,13,4,0,50
176,safeguard,14,1,37,50
176,safeguard,14,4,0,50
176,safeguard,15,1,37,50
176,safeguard,15,4,0,50
176,safeguard,16,1,37,50
176,safeguard,16,4,0,50
176,safeguard,17,1,37,50
176,safeguard,17,4,0,50
176,safeguard,18,1,37,50
176,safeguard,18,4,0,50
176,safeguard,20,1,36,50
176,safeguard,20,4,0,50
176,safeguard,23,1,36,50
176,safeguard,23,4,0,50
176,baton-pass,7,1,41,51
176,baton-pass,8,1,42,51
176,baton-pass,9,1,42,51
176,baton-pass,10,1,42,51
176,baton-pass,11,1,41,51
176,baton-pass,14,1,41,51
176,baton-pass,15,1,41,51
176,baton-pass,16,1,41,51
176,baton-pass,17,1,41,51
176,baton-pass,18,1,41,51
176,baton-pass,20,1,44,51
176,baton-pass,20,4,0,51
176,baton-pass,23,1,44,51
176,encore,3,1,25,52
176,encore,4,1,25,52
176,encore,5,1,21,52
176,encore,6,1,21,52
176,encore,7,1,17,52
176,encore,8,1,19,52
176,encore,9,1,19,52
176,encore,10,1,19,52
176,encore,11,1,17,52
176,encore,12,1,21,52
176,encore,13,1,21,52
176,encore,14,1,17,52
176,encore,15,1,17,52
176,encore,16,1,17,52
176,encore,17,1,17,52
176,encore,18,1,17,52
176,encore,20,4,0,52
176,hidden-power,3,4,0,53
176,hidden-power,4,4,0,53
176,hidden-power,5,4,0,53
176,hidden-power,6,4,0,53
176,hidden-power,7,4,0,53
176,hidden-power,8,4,0,53
176,hidden-power,9,4,0,53
176,hidden-power,10,4,0,53
176,hidden-power,11,4,0,53
176,hidden-power,12,4,0,53
176,hidden-power,13,4,0,53
176,hidden-power,14,4,0,53
176,hidden-power,15,4,0,53
176,hidden-power,16,4,0,53
176,hidden-power,17,4,0,53
176,hidden-power,18,4,0,53
176,twister,9,3,0,54
176,twister,10,3,0,54
176,rain-dance,3,4,0,55
176,rain-dance,4,4,0,55
176,rain-dance,5,4,0,55
176,rain-dance,6,4,0,55
176,rain-dance,7,4,0,55
176,rain-dance,8,4,0,55
176,rain-dance,9,4,0,55
176,rain-dance,10,4,0,55
176,rain-dance,11,4,0,55
176,rain-dance,12,4,0,55
176,rain-dance,13,4,0,55
176,rain-dance,14,4,0,55
176,rain-dance,15,4,0,55
176,rain-dance,16,4,0,55
176,rain-dance,17,4,0,55
176,rain-dance,18,4,0,55
176,rain-dance,20,4,0,55
176,rain-dance,23,4,0,55
176,sunny-day,3,4,0,56
176,sunny-day,4,4,0,56
176,sunny-day,5,4,0,56
176,sunny-day,6,4,0,56
176,sunny-day,7,4,0,56
176,sunny-day,8,4,0,56
176,sunny-day,9,4,0,56
176,sunny-day,10,4,0,56
176,sunny-day,11,4,0,56
176,sunny-day,12,4,0,56
176,sunny-day,13,4,0,56
176,sunny-day,14,4,0,56
176,sunny-day,15,4,0,56
176,sunny-day,16,4,0,56
176,sunny-day,17,4,0,56
176,sunny-day,18,4,0,56
176,sunny-day,20,4,0,56
176,sunny-day,23,4,0,56
176,psych-up,3,4,0,57
176,psych-up,4,4,0,57
176,psych-up,6,3,0,57
176,psych-up,8,4,0,57
176,psych-up,9,4,0,57
176,psych-up,10,4,0,57
176,psych-up,11,4,0,57
176,psych-up,14,4,0,57
176,psych-up,15,4,0,57
176,psych-up,16,4,0,57
176,psych-up,17,4,0,57
176,psych-up,18,4,0,57
176,psych-up,23,4,0,57
176,ancient-power,7,1,21,58
176,ancient-power,8,1,33,58
176,ancient-power,9,1,33,58
176,ancient-power,9,3,0,58
176,ancient-power,10,1,33,58
176,ancient-power,10,3,0,58
176,ancient-power,11,1,33,58
176,ancient-power,14,1,33,58
176,ancient-power,15,1,33,58
176,ancient-power,16,1,33,58
176,ancient-power,17,1,33,58
176,ancient-power,18,1,33,58
176,ancient-power,20,1,16,58
176,ancient-power,23,1,16,58
176,shadow-ball,3,4,0,59
176,shadow-ball,4,4,0,59
176,shadow-ball,5,4,0,59
176,shadow-ball,6,4,0,59
176,shadow-ball,7,4,0,59
176,shadow-ball,8,4,0,59
176,shadow-ball,9,4,0,59
176,shadow-ball,10,4,0,59
176,shadow-ball,11,4,0,59
176,shadow-ball,12,4,0,59
176,shadow-ball,13,4,0,59
176,shadow-ball,14,4,0,59
176,shadow-ball,15,4,0,59
176,shadow-ball,16,4,0,59
176,shadow-ball,17,4,0,59
176,shadow-ball,18,4,0,59
176,shadow-ball,20,4,0,59
176,shadow-ball,23,4,0,59
176,future-sight,20,4,0,60
176,rock-smash,3,4,0,61
176,rock-smash,4,4,0,61
176,rock-smash,5,4,0,61
176,rock-smash,6,4,0,61
176,rock-smash,7,4,0,61
176,rock-smash,8,4,0,61
176,rock-smash,9,4,0,61
176,rock-smash,10,4,0,61
176,rock-smash,11,4,0,61
176,rock-smash,12,4,0,61
176,rock-smash,13,4,0,61
176,rock-smash,14,4,0,61
176,rock-smash,15,4,0,61
176,rock-smash,16,4,0,61
176,rock-smash,23,4,0,61
176,uproar,20,4,0,62
176,heat-wave,9,3,0,63
176,heat-wave,10,3,0,63
176,heat-wave,14,3,0,63
176,heat-wave,16,3,0,63
176,heat-wave,18,3,0,63
176,heat-wave,20,4,0,63
176,facade,5,4,0,64
176,facade,6,4,0,64
176,facade,7,4,0,64
176,facade,8,4,0,64
176,facade,9,4,0,64
176,facade,10,4,0,64
176,facade,11,4,0,64
176,facade,12,4,0,64
176,facade,13,4,0,64
176,facade,14,4,0,64
176,facade,15,4,0,64
176,facade,16,4,0,64
176,facade,17,4,0,64
176,facade,18,4,0,64
176,facade,20,4,0,64
176,facade,23,4,0,64
176,focus-punch,5,4,0,65
176,focus-punch,6,4,0,65
176,focus-punch,7,4,0,65
176,focus-punch,8,4,0,65
176,focus-punch,9,4,0,65
176,focus-punch,10,4,0,65
176,focus-punch,12,4,0,65
176,focus-punch,13,4,0,65
176,focus-punch,16,3,0,65
176,focus-punch,18,3,0,65
176,focus-punch,23,4,0,65
176,follow-me,5,1,26,66
176,follow-me,6,1,26,66
176,follow-me,7,1,25,66
176,follow-me,8,1,24,66
176,follow-me,9,1,24,66
176,follow-me,10,1,24,66
176,follow-me,11,1,21,66
176,follow-me,12,1,26,66
176,follow-me,13,1,26,66
176,follow-me,14,1,21,66
176,follow-me,15,1,21,66
176,follow-me,16,1,21,66
176,follow-me,17,1,21,66
176,follow-me,18,1,21,66
176,follow-me,20,1,40,66
176,follow-me,23,1,40,66
176,helping-hand,20,4,0,67
176,trick,9,3,0,68
176,trick,10,3,0,68
176,trick,14,3,0,68
176,trick,16,3,0,68
176,trick,18,3,0,68
176,trick,20,4,0,68
176,wish,5,1,31,69
176,wish,6,1,31,69
176,wish,7,1,29,69
176,wish,8,1,28,69
176,wish,9,1,28,69
176,wish,10,1,28,69
176,wish,11,1,29,69
176,wish,12,1,31,69
176,wish,13,1,31,69
176,wish,14,1,29,69
176,wish,15,1,29,69
176,wish,16,1,29,69
176,wish,17,1,29,69
176,wish,18,1,29,69
176,wish,20,1,52,69
176,wish,23,1,52,69
176,magic-coat,10,3,0,70
176,magic-coat,14,3,0,70
176,magic-coat,16,3,0,70
176,magic-coat,18,3,0,70
176,brick-break,5,4,0,71
176,brick-break,6,4,0,71
176,brick-break,7,4,0,71
176,brick-break,8,4,0,71
176,brick-break,9,4,0,71
176,brick-break,10,4,0,71
176,brick-break,11,4,0,71
